"user_id","created_at","screen_name","text","source","favorite_count","state","happiness"
"x63718915",2018-12-17 18:11:44,"stlredbirds85","@JamesTheFAM I will always support  you bro. Just can't do it through  Live Raise any longer. They don't answer numerous emails trying to cancel. Just filed a complaint https://t.co/q0jhDlnqcQ","Twitter for Android",1,"Missouri",-0.0851084562476233
"x830097264",2018-12-17 18:11:44,"zulu_61","Now why can't we all get along? https://t.co/ex8vU9Y0c9","Twitter for Android",1,"Missouri",0
"x24216003",2018-12-17 18:11:44,"ArrowheadPride","Andy Reid on Kendall Fuller: ""Kendall Fuller did have surgery on his hand, he’s doing well. This is a short-term thing, so there’s a good chance that he has an opportunity in the game coming up here (vs. Seattle).""","TweetDeck",2,"Missouri",0.247014250014533
"x24216003",2018-12-17 18:11:44,"ArrowheadPride","Andy Reid on Kendall Fuller: ""Kendall Fuller did have surgery on his hand, he’s doing well. This is a short-term thing, so there’s a good chance that he has an opportunity in the game coming up here (vs. Seattle).""","TweetDeck",2,"Missouri",0.247014250014533
"x533767604",2018-12-17 18:11:43,"JohnMobiusOwen","Should We Be Worried About Computerized Facial Recognition? https://t.co/Qi9WjXd49d","Facebook",1,"Missouri",-0.144696939087365
"x2728340246",2018-12-17 18:11:43,"AngieJayHuman","@SoCalTheist @pneumajustice @_exchristian_ Your cure is, ""there is no healing outside of Jesus."" #False

Healing comes from humans. We heal ourselves. We help heal one another.

#Exvangelical #EmptyThePews #DevoutlyHuman","Twitter for Android",1,"Missouri",0.178451493550097
"x1066913982496350208",2018-12-17 18:11:43,"BanquetRadio","S/o to @ThrewDru912 and his new single “No Cap” streaming via @SoundCloud . Follow him and check out more his music . Support to get supported https://t.co/BnKOL76M3T","Twitter for iPhone",1,"Missouri",0.185080763623897
"x816083037331066880",2018-12-17 18:11:48,"harrison_faulk","Same man! Same https://t.co/6xqEMqii9j","Twitter for iPhone",1,"Montana",0
"x987279201790291968",2018-12-17 18:11:39,"Shaya_dolans","@traplordbailey @GraysonDolan @EthanDolan prettyyy 💓","Twitter for iPhone",1,"Montana",0
"x987279201790291968",2018-12-17 18:10:55,"Shaya_dolans","Send me your tuesday selfies so i can like, mention the twins and retweet and tag em ❤️ ly all so much xox","Twitter for iPhone",1,"Montana",0.106600358177805
"x987279201790291968",2018-12-17 18:11:16,"Shaya_dolans","@kyoutubespam @GraysonDolan @EthanDolan cute &lt;3","Twitter for iPhone",1,"Montana",0.335410196624968
"x231874403",2018-12-17 18:11:33,"itsmartinaaa97","Not tweeting cause busy and boring life","Twitter for iPhone",1,"Montana",0.377964473009227
"x94046799",2018-12-17 18:11:25,"OzilsLeftFoot27","@EASPORTSFIFA EA logic. 84 rated squad to get an 88 rated Iniesta. 85 EIGHTY FIVE rated squad for an 82 rated CB who won’t get in most teams worth looking at. What is wrong with you!","Twitter for iPhone",1,"Montana",0.106318733364643
"x921585075053056001",2018-12-17 18:11:14,"hyejoohoney","👩‍🦳this emoji is jinsoul i dont make the rules","Twitter for iPhone",1,"Montana",0
"x2781415149",2018-12-17 18:11:07,"Mchaeljuarez","Never should be https://t.co/JYA1rOzmso","Twitter for iPhone",1,"Montana",0
"x1048742035237134336",2018-12-17 18:10:49,"Questcarlson171","Feelin' like a fool.","Twitter for Android",1,"Montana",-0.125
"x52480896",2018-12-17 18:10:44,"nerdy4history","I've realized something about myself..i don't push people, for the most part I'm very live and let live

But someone bushes me i do push back...and i push back a lot harder","Twitter for Android",1,"Montana",0
"x51499777",2018-12-17 18:10:44,"nonfictioneer","I sent my teenager #BTSARMY a screenshot in which I finally correctly identified all 7 fellas. She is very proud of me. https://t.co/IZafz5Vv8W","Twitter Web Client",1,"Montana",0.303956667395344
"x3931609294",2018-12-17 18:10:35,"purrcat259","@TeamHoneyThief No permission needed. After April charitybot is only going to get better and more bombastic 😍","Twitter for Android",1,"Montana",-0.240414518843274
"x72560250",2018-12-17 18:10:34,"TheHendonMob","🔸 The Hendon Mob Championship heads to Tallinn for 2019 Opener
📅 23 - 27 January at the @MPNPokerTour Tallinn
📍 Olympic Park Casino, Tallinn, Estonia 🇪🇪
📝 https://t.co/hjMPXPI5PX
#THMC https://t.co/3qHYHpNIFj","SocialReport.com",1,"Montana",-0.194980105085904
"x97566919",2018-12-17 18:10:29,"NIght_MEaL","@grind4minez I got you!!!","Twitter for iPhone",1,"Montana",-0.111803398874989
"x756217138172403714",2018-12-17 18:10:26,"mindmixradio","@DougieFreshii @icutyourhair @dianne1h Clintons are descendants of the Bavarian Illuminist invasion to conquer the vehicle built to oppose that corruption.","Twitter Web Client",1,"Montana",-0.403703096936586
"x770173820674211840",2018-12-17 18:10:26,"Work_in_Malta","Accounts Executive https://t.co/FlnIDRz4vu  #Mosta","Jobcast.net",1,"Montana",0
"x839573004203999234",2018-12-17 18:10:14,"slbetcom","#LCFC face #MCFC at King Power Stadium (Leicester) in the #EFLCup - Quarter-finals. City beat Leicester on penalties in the quarter-finals en route to last season's League Cup success.

#LEIMCI https://t.co/fnDo4520KF","Twitter Web Client",1,"Montana",0.095415860221361
"x741019617556987904",2018-12-17 18:10:12,"JesseM1881","@jordanbpeterson It's now 2nd wave feminists vs regressive leftist.","Twitter for Android",1,"Montana",-0.333333333333333
"x1935086995",2018-12-17 18:11:42,"luciedelattre_","@raffoouu @Dorinelnr @grn_maxime @Clmnttt @Yohann91457259 Yess😍","Twitter for Android",1,"Nebraska",0
"x783480671473770496",2018-12-17 18:11:41,"mangoote","Imagine unironically typing this out https://t.co/A2mip1B5s8","Twitter for iPhone",1,"Nebraska",0
"x974117468275970048",2018-12-17 18:11:41,"Epona08","I'd estimate that's how many lack an understanding of what happens when you don't know history! https://t.co/RDMAVwJ0i5","Twitter Web Client",1,"Nebraska",0.0341053956152042
"x782799667",2018-12-17 18:11:28,"kel9565","So needed this today https://t.co/rDFqLjH9pG","Twitter for iPhone",1,"Nebraska",0
"x3145581827",2018-12-17 18:11:26,"BriannaBward","@LovelyLilifer He let me have the bigger half surprisingly 🙄😂","Twitter for iPhone",2,"Nebraska",0
"x3145581827",2018-12-17 18:11:26,"BriannaBward","@LovelyLilifer He let me have the bigger half surprisingly 🙄😂","Twitter for iPhone",2,"Nebraska",0
"x6969282",2018-12-17 18:11:23,"MrWilson","@Imhere4Apolo Flu or norovirus? The latter is kicking butt at Parkview right now.","TweetDeck",1,"Nebraska",-0.0760384316458176
"x3464999954",2018-12-17 18:11:21,"Lifelibertyguy","@louiswu5 @Montel_Williams Wow all you have eh?","Twitter for Android",1,"Nebraska",0.176776695296637
"x981345779041288192",2018-12-17 18:11:21,"SeannessYT","@FortniteMay @okExzi did it","Twitter Web Client",1,"Nebraska",0
"x2834847979",2018-12-17 18:11:21,"ronxleonard","JOnathan JOestar
JOseph JOestar
JOtaro KuJO

sinong sunod na JoJo??? hahahahaha this anime is good tho, i like it","Twitter for iPhone",1,"Nebraska",0.227369304101361
"x1851368610",2018-12-17 18:11:19,"DougDworak","@Mulachi1 @ShaneClaiborne @Franklin_Graham @RedLetterXians @RevDrBarber @wilsonhartgrove @BRepairers @HappySonship @lisasharper @JonathanMerritt @jackmjenkins Awesome response. Somehow people just can’t wrap their arms around that truth.","Twitter for iPhone",1,"Nebraska",0.230934044862609
"x390056478",2018-12-17 18:11:18,"DwayneMoat","@chriskennealey @nickprocter27 A true fan would not purchase a half and half scarf!","Twitter for iPhone",1,"Nebraska",-0.0138675049056307
"x1046501029880246272",2018-12-17 18:11:16,"GlosAngela","Love this strategy. https://t.co/nQj5voO4so","Twitter Web Client",1,"Nebraska",0.236289112071082
"x752318813102706688",2018-12-17 18:11:14,"escase0802","@ByronYork Seriously?!?!?!  Trump has been requesting funds for the wall as long as I can remember.  Give me a break.","Twitter Web Client",1,"Nebraska",-0.0535651187777913
"x32511771",2018-12-17 18:11:13,"ReptusSanctus","@sarahnortham12 Also yes I just composed you an original happy birthday remix 😋 hope you enjoyed","Twitter for iPhone",1,"Nebraska",1.2006248373243
"x165082385",2018-12-17 18:11:08,"JackMaddison_91","@AndyPearson68 @Alistair__Nicol @We_AreTown @ExAgent1 Oh he's deleted his tweet. That's disappointing.","Twitter for Android",1,"Nebraska",-0.385858504232973
"x2802795626",2018-12-17 18:11:07,"jrow9670","@rodgrisier1958 @Field_Farms @TidmanRanch @cowbroker That’s what I’m thinking. 
Our place is Called the petting zoo by the locals because you never know what you’ll see. Gotta keep up that reputation.","Twitter for iPhone",2,"Nebraska",0.218350332934587
"x2802795626",2018-12-17 18:11:07,"jrow9670","@rodgrisier1958 @Field_Farms @TidmanRanch @cowbroker That’s what I’m thinking. 
Our place is Called the petting zoo by the locals because you never know what you’ll see. Gotta keep up that reputation.","Twitter for iPhone",2,"Nebraska",0.218350332934587
"x2372140134",2018-12-17 18:11:05,"AmRecyclingNE","American Recycling is an #electronicrecycling business committed to serving orphaned children in Southeast #Asia and #Africa. We donate a portion of our profits to help support struggling youth in developing countries. Start #recycling today! https://t.co/3Q9NpHGdfq
#goodcause https://t.co/icqAWYUmZ5","Buffer",1,"Nebraska",0.0748912537221114
"x29453769",2018-12-17 18:11:01,"sjames2","That’s a good stink bug! https://t.co/zk5DhqZZAO","Twitter for iPhone",1,"Nebraska",-0.0556938778220034
"x570636262",2018-12-17 18:11:01,"PKAutomotive","Another great review - Many thanks https://t.co/vQwpmeOaC0 https://t.co/rrA7otyVTU","Buffer",1,"Nebraska",0.293987366103667
"x236957688",2018-12-17 18:10:52,"donald_earl","@Rosie donald trump hates when we don't capitalize his name.

Great job Rosie!!","Twitter for Android",1,"Nebraska",0.00994076674025035
"x604707951",2018-12-17 18:11:51,"kimmietweets07","I need a monthly planner. My agenda is done for the year 😫","Twitter for iPhone",1,"Nevada",0
"x37452095",2018-12-17 18:11:50,"VolumeDynamics","So... they HAVE to BUY these beat up groups, like $SOX, $BKX, $DJT, $RUT or ELSE... there won't be no sandy claws rally....","Twitter Web Client",1,"Nevada",-0.0126064623497428
"x4793398032",2018-12-17 18:11:50,"colinbunny93","@TamariLion What did the male honey bee say to his wife? 

Honeycomb your hair. 😝","Twitter for Android",1,"Nevada",0.088327058659981
"x64490753",2018-12-17 18:11:50,"_elsiiiii_","i really fell off my bed this morning 🌚","Twitter for iPhone",1,"Nevada",-0.318198051533946
"x1056867195190415360",2018-12-17 18:11:50,"UglyKing94","@94__MARKK Don't thank me sexy, love me some real man","Twitter Lite",2,"Nevada",-0.158113883008419
"x1056867195190415360",2018-12-17 18:11:50,"UglyKing94","@94__MARKK Don't thank me sexy, love me some real man","Twitter Lite",2,"Nevada",-0.158113883008419
"x782270165463339008",2018-12-17 18:11:50,"Cavalli49","@realDonaldTrump You mean the wall you promised Mexico would pay for?","Twitter Web Client",1,"Nevada",0.120604537831105
"x442258488",2018-12-17 18:11:49,"WonderPix","a1) We like to go out and see the holiday decorations and get dazzled by the lights  #bizgalz","Twitter Web Client",1,"Nevada",0.494974746830583
"x765350680504569856",2018-12-17 18:11:46,"RichardFrady1","@seankent @peppersandeggs The only thing missing anymore is the actual use of cattle prods.","Twitter for iPad",1,"Nevada",0.0801783725737273
"x35286711",2018-12-17 18:11:44,"Tracy143DC","@nbcdays @carlivatiron wait, so Kayla can give Abby’s medical records to Stefan Risking her medical license but she can’t help Abby the persons whose medical record she took?","Twitter for iPhone",1,"Nevada",-0.191702895126808
"x405106693",2018-12-17 18:11:44,"_mermaidtits","monet xchange is my favorite 😭😭","Twitter for iPhone",1,"Nevada",0.335410196624968
"x65744408",2018-12-17 18:11:43,"uxixu","@KatMurti St. Nicholas OTOH should be depicted as the Catholic bishop he was.","Twitter Lite",1,"Nevada",0
"x479213137",2018-12-17 18:11:42,"TheJonAGill","@LukeRinard Pretty sure I had to jump through a bunch of hoops to make sure the top level transform maintained some kind of predictable local space, too... 

Was kind of cool in that it did technically work, but hoo boy it was not worth the effort.","Fenix 2",1,"Nevada",0.1814556698505
"x2462497536",2018-12-17 18:11:42,"spahl_l","@BethhCoyle Sending...virtual ear plugs?","Twitter for iPad",1,"Nevada",0
"x37561613",2018-12-17 18:11:42,"Thornstowe_Scum","The guy in the reno Scum shirt at the gym is a fucking badass. 

(It’s me)

(😉)","Twitter for iPhone",2,"Nevada",-0.0364602015521361
"x37561613",2018-12-17 18:11:42,"Thornstowe_Scum","The guy in the reno Scum shirt at the gym is a fucking badass. 

(It’s me)

(😉)","Twitter for iPhone",2,"Nevada",-0.0364602015521361
"x918915851226529792",2018-12-17 18:11:42,"KigJesse","@ume_yume_umeko This is so lovely ♥️
You are so beautiful!","Twitter for Android",1,"Nevada",0.452267016866645
"x166956069",2018-12-17 18:11:42,"androidnews4u","Top 5 most popular Android apps from last week: Absolute Drift, Google Fit https://t.co/zy1DyWHxqC","dlvr.it",1,"Nevada",0.691226531353549
"x1058827382",2018-12-17 18:11:41,"MSkinner6","@Inc @jk_rowling So farmers are the most successful? They get up around that time to begin their day.","Twitter Web Client",1,"Nevada",0.24555884842947
"x178919102",2018-12-17 18:11:39,"aranzaa_hdz","I forgot to turn in my English final bc I thought it wasn’t due until a day after, so I got a 0/400 I love being a dumb Bitch fr","Twitter for iPhone",1,"Nevada",-0.182574185835055
"x11485152",2018-12-17 18:11:39,"Brusimm","Hey @VerizonWireless, how is it that I can block a number at my phone, but the spammers can still leave voicemails? How can one stop them completely? What's the point of blocking if they can still badger you? Thx.","Hootsuite Inc.",1,"Nevada",-0.167821975618766
"x14677953",2018-12-17 18:11:39,"patrickdarling","Mistaken identity is the root of *all* problems.

Lost in imagination, we believe and so perceive ourselves as separate bodies, dividing &amp; subdividing ourselves by meaningless concepts like shape, size, color, preferences. 

To choose such a path of illusion is utterly hopeless.","Tweepsmap",1,"Nevada",-0.418743348349875
"x302358572",2018-12-17 18:11:40,"SourDShawn","I don’t have a bad thing to say about any of my ex’s, for whatever reason it didn’t work out they’re all beautiful, smart women I wouldn’t bash any of them.","Twitter for iPhone",1,"New Hampshire",0.125
"x306541409",2018-12-17 18:11:38,"ryanbedwards","@SarahJacobsonEc @estebanjq3 @causalinf I agree! This is what I am trying to work through!","Twitter Web Client",1,"New Hampshire",0.153470065541656
"x141320712",2018-12-17 18:11:33,"TiltonSchoolRam",".@MZegarowski1 Named @BIGEASTMBB Freshman of the Week!! 🙌 #RAMnation @TiltonBVHoops https://t.co/9vkQ4yGemX","Twitter Web Client",1,"New Hampshire",0
"x161437581",2018-12-17 18:11:32,"homebound9223","@nS_Omni @SupportStreamRT @SupStreamers @arkomediez @FatKidWithFork @1980Toasty @SmallStreamRts @TwitchOnline @DisGirlWhit @TwitchGain These two are my loves!
The dog is chance and I swear of incould have named the cat, her name would be sassy. All i would need is shadow! https://t.co/jKW8qUP2l9","Twitter for Android",1,"New Hampshire",0.0124232737873562
"x45239894",2018-12-17 18:11:30,"chris_alfieri","now imagine you knew all this and tried to tell someone. family. friend. law enforcement. and they immediately said “oh like that pizza place? DANGER DANGER!!!” everytime you brought it up. pretty effective way of shutting down thought. no traction=no story. merry christmas","Twitter for iPhone",1,"New Hampshire",0.228514497064678
"x48391105",2018-12-17 18:11:29,"leefcheshire","Seattle Experiment Shows Later School Start Times Can Help Teens Get More Sleep - Gizmodo https://t.co/THNp2trVdo","Twitter for iPad",1,"New Hampshire",0
"x49372135",2018-12-17 18:11:26,"Herding_horde","🎁
🎅🎅

​🎄🎄🎄🎄🎄

👨‍👨‍👧‍👧  : Make sure to  Retweet 
🎁: WIN a Grand Prizes (12 winners) 

🎁: CLICK TO ENTER #WIN #giveaway #Christmas     🎅
https://t.co/57AMFqmfLC

👇👇Click 👇https://t.co/SrJc9MXJyr 👇  Amazing Christmas deals🎅

🎄🎅#win #Free #TaoTronics

🎅🎅

🎁","Twitter Web Client",1,"New Hampshire",0.682500147701745
"x760268809236340736",2018-12-17 18:11:22,"TheSteveTheCat","@MontanaMan618 @HoarseWisperer Are you trying to say because Hillary didn't campaign in Michigan people were too stupid not see trump as the shitweasel he is?

Wow that's some serious BS right there.","Twitter for Android",1,"New Hampshire",0.136457513110646
"x256700786",2018-12-17 18:11:15,"brianmilonas","@TheSalzerEffect Well... https://t.co/sAc9sl9iWH","Twitter for iPhone",1,"New Hampshire",0.308686803386379
"x59250262",2018-12-17 18:11:12,"Papa2005","Back actors if History https://t.co/MV4Ff5B5ys","Twitter for Android",1,"New Hampshire",0
"x383977320",2018-12-17 18:11:09,"claudiarenee13","Not chancing this shit https://t.co/DaH23wZLKM","Twitter for iPhone",1,"New Hampshire",0.25
"x99775711",2018-12-17 18:11:07,"parislady1492","@SenatorLeahy Kick that partisan Texan judge Reed OConnor off the bench...he has a reputation as a wack job.","Twitter for iPad",1,"New Hampshire",-0.123397964271561
"x3516013575",2018-12-17 18:11:04,"KarinaAimeeee","4 more hours 😩 https://t.co/PzyajuEFXs","Twitter for iPhone",1,"New Hampshire",0
"x2252465777",2018-12-17 18:11:02,"9millimeterz","Drink drink drink https://t.co/iFfWNXDstc","Twitter for iPhone",1,"New Hampshire",0
"x2794424348",2018-12-17 18:10:59,"NixRyer","Me: | ||
        || |_

Soon to be ex-wife: how the fuck did you say that out loud https://t.co/1NAYo8XLcU","Twitter for iPhone",1,"New Hampshire",-0.279508497187474
"x20156171",2018-12-17 18:10:55,"kresleycole","Happy December, guys! I often get asked if there’s a place for folks to learn more about and discuss the Immortals After Dark Series. There is. And it’s an awesome book club/podcast hosted by Sarah MacLean and @JenReadsRomance! 
It’s fresh. It’s fun.... https://t.co/h8qVMVgpEH","Facebook",3,"New Hampshire",0.247041923252224
"x20156171",2018-12-17 18:10:55,"kresleycole","Happy December, guys! I often get asked if there’s a place for folks to learn more about and discuss the Immortals After Dark Series. There is. And it’s an awesome book club/podcast hosted by Sarah MacLean and @JenReadsRomance! 
It’s fresh. It’s fun.... https://t.co/h8qVMVgpEH","Facebook",3,"New Hampshire",0.247041923252224
"x20156171",2018-12-17 18:10:55,"kresleycole","Happy December, guys! I often get asked if there’s a place for folks to learn more about and discuss the Immortals After Dark Series. There is. And it’s an awesome book club/podcast hosted by Sarah MacLean and @JenReadsRomance! 
It’s fresh. It’s fun.... https://t.co/h8qVMVgpEH","Facebook",3,"New Hampshire",0.247041923252224
"x1411622636",2018-12-17 18:10:50,"mikeXscuderi","Today’s feels tho? https://t.co/2kMdg3XEcH","Twitter for iPhone",1,"New Hampshire",0
"x920468513046876160",2018-12-17 18:10:49,"paul_hurton","Bureaucracy burn 🔥🔥🔥 https://t.co/Rz5x9KMlX6","Twitter for Android",1,"New Hampshire",-0.14142135623731
"x2587582058",2018-12-17 18:10:43,"youngbathy","yea even though our big ass foreheads would take most of the picture 💀 @xoteshi https://t.co/NMQBivHIjH","Twitter for iPhone",2,"New Hampshire",-0.106066017177982
"x2587582058",2018-12-17 18:10:43,"youngbathy","yea even though our big ass foreheads would take most of the picture 💀 @xoteshi https://t.co/NMQBivHIjH","Twitter for iPhone",2,"New Hampshire",-0.106066017177982
"x3018339441",2018-12-17 18:10:42,"NewtonFireNH","NFR's week in review https://t.co/kpZ0DN7BIu","Twitter Web Client",1,"New Hampshire",0
"x803273924733767680",2018-12-17 18:11:52,"premier_arts","Come and have a piece of cake! #birthdaygirl #birthday #decemberbaby #happybirthdaytome #dental #dentistlife #dentaloffice #lovemystaff #funatthedentist @ Premier Dental Arts https://t.co/xnqKWattZo","Instagram",1,"New Jersey",0.177348057199062
"x547608201",2018-12-17 18:11:52,"muscadinia","Marijuana, revolution, friendship.

Maybe mj will be legalized in the tri-state, maybe we’ll all start a revolution, and I can only hope I keep my friendships this coming year https://t.co/8Czlsn15zX","Twitter for iPhone",1,"New Jersey",0.219190959358357
"x4390222219",2018-12-17 18:11:52,"iamtokks","Yeah 🤦🏾‍♂️🤦🏾‍♂️ as per pe you’re deaf abi 😂 continue giving us zobo https://t.co/wospq2GyRJ","Twitter for iPhone",1,"New Jersey",0.0363803437554499
"x4835088257",2018-12-17 18:11:51,"gaytoradebitch","@lostmygender For me part of its because I am lucky enough that I usually haven’t had to go while I’ve been out. I mean if there’s one thing I remotely miss abt my life prior to surgery it’s bladder control. I’ve had good luck finding family restrooms lately","Twitter for iPhone",1,"New Jersey",0.153368310986253
"x4204382733",2018-12-17 18:11:51,"Huletthouse4","Woohoo! Merry Christmas to me. https://t.co/hDTURceFt9","Twitter Web Client",1,"New Jersey",0.244123093675724
"x1615849741",2018-12-17 18:11:50,"anastasiaaklock","This is the greatest Monday of all time. I’ve never been happier. See ya never Hak 👋🏼","Twitter for iPhone",1,"New Jersey",-0.0165328153846969
"x1037110528915726336",2018-12-17 18:11:50,"qveen_fati","If you ain’t know, now you do😔. Couldn’t have said it better https://t.co/unPqe8J2iY","Twitter for iPhone",1,"New Jersey",0.126020859771244
"x185615685",2018-12-17 18:11:50,"Lori_Hinck","Cool https://t.co/h9XeGBJa64","Twitter for Android",1,"New Jersey",0.306186217847897
"x815697574963384320",2018-12-17 18:11:50,"whitegirlhayley","firsttt https://t.co/36Szc7mHHT","Twitter for iPhone",1,"New Jersey",0
"x720325987",2018-12-17 18:11:50,"Tim_Howard22","@DonnieWahlberg @NFL @Patriots @steelers I guess Kraft forgot his weekly NFL Ref payoff. Nobody feels bad for a Patriots fan! Jog on pal...","Twitter Web Client",1,"New Jersey",0.138404784675791
"x384516826",2018-12-17 18:11:50,"ShamekaWrites","@_ItsMarisWorld_ I always felt that it shows a lot about how men understand and process love if they hear that saying and immediately assume that the idea behind it is an attack on THEIR happiness. That’s not women; that’s a projection of your own misunderstandings about love.","Twitter for iPhone",1,"New Jersey",0.14122046352968
"x797541470026825730",2018-12-17 18:11:49,"caroline_x12","Cuz why is this really philly yo 😭😂 https://t.co/TJMlnvUAMV","Twitter for iPhone",1,"New Jersey",0
"x249472516",2018-12-17 18:11:49,"PhaedraAnderson","WHO'S GETTING THIS BEAUTY AT ""PHASHIONS POP-UP BOUTIQUE"" this SATURDAY????

Available in BLACK in SIZES 1X - 3X","Facebook",1,"New Jersey",0.179318066221978
"x29804449",2018-12-17 18:11:49,"JohnSparkz","@TheRealPapaSki We got that roadside assistance tho","Twitter for iPhone",1,"New Jersey",0.302371578407382
"x94144851",2018-12-17 18:11:49,"urnerbarry","‘Alert the Press! Interview with Senior Vice President of Urner Barry Print Shop Chris Ashley’ on #SoundCloud #np https://t.co/XQDJVsyDHj","Twitter Web Client",1,"New Jersey",-0.129522717116344
"x785183460369375232",2018-12-17 18:11:49,"PHLYZONEvWORLD","@ubercrombie18 @Erikepoppa71 @the_narbmyster @joaospierjr @ScooterMagruder LMAO how you gonna give out “L’s” yet have 1 more follower then ya’ll scored points yesterday 🤣🤣","Twitter for iPhone",1,"New Jersey",0
"x174728134",2018-12-17 18:11:49,"charlieo_conn","How the Flyers are doing this whole thing is wild. You hit the ice for practice without your head coach who is the subject of firing reports, and you still haven't confirmed what you've done.","Twitter Web Client",13,"New Jersey",-0.134528470752105
"x174728134",2018-12-17 18:11:49,"charlieo_conn","How the Flyers are doing this whole thing is wild. You hit the ice for practice without your head coach who is the subject of firing reports, and you still haven't confirmed what you've done.","Twitter Web Client",13,"New Jersey",-0.134528470752105
"x174728134",2018-12-17 18:11:49,"charlieo_conn","How the Flyers are doing this whole thing is wild. You hit the ice for practice without your head coach who is the subject of firing reports, and you still haven't confirmed what you've done.","Twitter Web Client",13,"New Jersey",-0.134528470752105
"x174728134",2018-12-17 18:11:49,"charlieo_conn","How the Flyers are doing this whole thing is wild. You hit the ice for practice without your head coach who is the subject of firing reports, and you still haven't confirmed what you've done.","Twitter Web Client",13,"New Jersey",-0.134528470752105
"x174728134",2018-12-17 18:11:49,"charlieo_conn","How the Flyers are doing this whole thing is wild. You hit the ice for practice without your head coach who is the subject of firing reports, and you still haven't confirmed what you've done.","Twitter Web Client",13,"New Jersey",-0.134528470752105
"x174728134",2018-12-17 18:11:49,"charlieo_conn","How the Flyers are doing this whole thing is wild. You hit the ice for practice without your head coach who is the subject of firing reports, and you still haven't confirmed what you've done.","Twitter Web Client",13,"New Jersey",-0.134528470752105
"x174728134",2018-12-17 18:11:49,"charlieo_conn","How the Flyers are doing this whole thing is wild. You hit the ice for practice without your head coach who is the subject of firing reports, and you still haven't confirmed what you've done.","Twitter Web Client",13,"New Jersey",-0.134528470752105
"x174728134",2018-12-17 18:11:49,"charlieo_conn","How the Flyers are doing this whole thing is wild. You hit the ice for practice without your head coach who is the subject of firing reports, and you still haven't confirmed what you've done.","Twitter Web Client",13,"New Jersey",-0.134528470752105
"x174728134",2018-12-17 18:11:49,"charlieo_conn","How the Flyers are doing this whole thing is wild. You hit the ice for practice without your head coach who is the subject of firing reports, and you still haven't confirmed what you've done.","Twitter Web Client",13,"New Jersey",-0.134528470752105
"x174728134",2018-12-17 18:11:49,"charlieo_conn","How the Flyers are doing this whole thing is wild. You hit the ice for practice without your head coach who is the subject of firing reports, and you still haven't confirmed what you've done.","Twitter Web Client",13,"New Jersey",-0.134528470752105
"x174728134",2018-12-17 18:11:49,"charlieo_conn","How the Flyers are doing this whole thing is wild. You hit the ice for practice without your head coach who is the subject of firing reports, and you still haven't confirmed what you've done.","Twitter Web Client",13,"New Jersey",-0.134528470752105
"x174728134",2018-12-17 18:11:49,"charlieo_conn","How the Flyers are doing this whole thing is wild. You hit the ice for practice without your head coach who is the subject of firing reports, and you still haven't confirmed what you've done.","Twitter Web Client",13,"New Jersey",-0.134528470752105
"x174728134",2018-12-17 18:11:49,"charlieo_conn","How the Flyers are doing this whole thing is wild. You hit the ice for practice without your head coach who is the subject of firing reports, and you still haven't confirmed what you've done.","Twitter Web Client",13,"New Jersey",-0.134528470752105
"x224874493",2018-12-17 18:11:49,"_tommymcmxcv","Lol shit I never thought it’d happen to me and it did 😂😭 https://t.co/dLxtnCctp3","Twitter for iPhone",1,"New Jersey",0.18190171877725
"x2315978912",2018-12-17 18:11:49,"DDEjn","Guess who else is ready for the Great Reading Games??! That’s right, @CRAMrsCassidy readers are ready to dive into books!  @Learning_Ally #GRG19 https://t.co/w9ifWX7eqt","Twitter for iPhone",1,"New Jersey",0.496207163846368
"x231302857",2018-12-17 18:11:49,"AgentPoiznAloha","I  DON’T FEEL LIKE WASTING time checking my heart when I know it’s not that! And I have to put up with a person with a not so pleasant personality acting like I shouldn’t be smiling telling me to relax! BITCH I’m smiling because I hate the pain and I need to laugh @TJUHospital","Twitter for iPhone",1,"New Jersey",-0.197034508685252
"x994683097189888000",2018-12-17 18:11:52,"OfficialAshDoe","Talk to me I'll listen","Twitter Web Client",1,"New Mexico",0.178885438199983
"x1319499714",2018-12-17 18:11:50,"Nomi_Womi","How does someone quit lol should I google it bc I’ve never done it before 😟","Twitter for iPhone",1,"New Mexico",-0.15
"x1683038293",2018-12-17 18:11:49,"refinedskillz","I added a video to a @YouTube playlist https://t.co/IV4iizxUtV Offset &amp; Metro Boomin - ""Ric Flair Drip"" (Official Audio)","Google",1,"New Mexico",0
"x340149025",2018-12-17 18:11:49,"stacieguerin","I love my beautiful, blind girl. 🖤🖤🖤
.
.
.
#blindcats #blindcatsofig #blindcatsofinstagram #blindisbeautiful #blindcatsrock #blindcatsrule #visuallyimpaired #cat #cats #catsofinsta… https://t.co/Tl05Z90MXR","Instagram",1,"New Mexico",0.134964879908955
"x1730651833",2018-12-17 18:11:48,"YMNelson1","Which hashtag is it,  #WritingCommunity  or #writerscommunity ? (You  leave for 3 weeks and this is what happens.) #authorlife https://t.co/NzaqGttBZ9","Twitter for Android",1,"New Mexico",-0.0364602015521361
"x1032774862065033217",2018-12-17 18:11:47,"lostinspaaaceee","burning man https://t.co/GH1258O8VK","Tumblr",1,"New Mexico",-0.14142135623731
